 N§_boletim;data_hora_boletim;  seq_veic; cod_categ; descricao_categoria; cod_especie;  descricao_especie; cod_situacao; desc_situacao; tipo_socorro; desc_tipo_socorro
2023-020889620-001;04/05/2023 08:06;1;3;PARTICULAR                    ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-020894858-001;04/05/2023 09:38;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-020894858-001;04/05/2023 09:38;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-020899810-001;04/05/2023 10:09;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-020899810-001;04/05/2023 10:09;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-020901093-001;04/05/2023 10:16;1;0;NAO INFORMADO                 ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-020901093-001;04/05/2023 10:16;2;0;NAO INFORMADO                 ;13;CAMINHAO                      ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-020907560-001;04/05/2023 10:54;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-020907560-001;04/05/2023 10:54;2;3;PARTICULAR                    ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-020908509-001;04/05/2023 07:52;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-020908509-001;04/05/2023 07:52;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-020916728-002;04/05/2023 11:31;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-020916728-002;04/05/2023 11:31;2;4;ALUGUEL                       ;3;MOTONETA                      ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-020919342-001;04/05/2023 11:45;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-020919342-001;04/05/2023 11:45;2;0;NAO INFORMADO                 ;13;CAMINHAO                      ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-020920610-001;04/05/2023 11:27;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-020929874-001;04/05/2023 12:35;1;4;ALUGUEL                       ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÇO SE APLICA       
2023-020929874-001;04/05/2023 12:35;2;4;ALUGUEL                       ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-020935360-001;01/05/2023 19:30;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-020935360-001;01/05/2023 19:30;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-020935988-001;04/05/2023 13:36;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-020935988-001;04/05/2023 13:36;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-020936049-001;02/05/2023 19:00;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-020936049-001;02/05/2023 19:00;2;4;ALUGUEL                       ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-020946674-001;04/05/2023 13:18;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-020946674-001;04/05/2023 13:18;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÇO SE APLICA       
2023-020969008-001;04/05/2023 15:40;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-020969008-001;04/05/2023 15:40;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-020971154-001;05/04/2023 22:40;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-020971154-001;05/04/2023 22:40;2;0;NAO INFORMADO                 ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-020977201-001;04/05/2023 16:14;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012837673-001;18/03/2023 11:15;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012837673-001;18/03/2023 11:15;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012838665-001;18/03/2023 10:36;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012838665-001;18/03/2023 10:36;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012840216-001;18/03/2023 12:28;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-012843928-001;18/03/2023 12:19;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012844387-001;18/03/2023 13:04;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;2;PARADO         ;3;AMBULANCIA          
2023-012844387-001;18/03/2023 13:04;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012846295-001;18/03/2023 12:40;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012846295-001;18/03/2023 12:40;2;0;NAO INFORMADO                 ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-012846711-001;18/03/2023 13:36;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012846711-001;18/03/2023 13:36;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-012847471-001;18/03/2023 12:26;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012849862-001;18/03/2023 13:20;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012849862-001;18/03/2023 13:20;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012852879-001;18/03/2023 08:00;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-012854417-001;08/03/2023 15:35;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012854417-001;08/03/2023 15:35;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-012854928-001;18/03/2023 14:30;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012854928-001;18/03/2023 14:30;2;0;NAO INFORMADO                 ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-012856300-001;18/03/2023 14:31;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;5;DISPENSOU ATENDIMEN 
2023-012856300-001;18/03/2023 14:31;2;2;MISSAO DIPLOMATICA            ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012859708-001;18/03/2023 15:05;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012859708-001;18/03/2023 15:05;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-012865705-001;18/03/2023 15:11;1;4;ALUGUEL                       ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012865705-001;18/03/2023 15:11;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012889379-002;18/03/2023 18:38;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012889379-002;18/03/2023 18:38;2;4;ALUGUEL                       ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012895755-001;18/03/2023 18:58;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-012895755-001;18/03/2023 18:58;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012898915-001;18/03/2023 19:10;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012898915-001;18/03/2023 19:10;2;0;NAO INFORMADO                 ;1;BICICLETA                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012900210-001;18/03/2023 19:46;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012900210-001;18/03/2023 19:46;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012908141-001;18/03/2023 18:24;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012908141-001;18/03/2023 18:24;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012908392-001;18/03/2023 18:53;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012908392-001;18/03/2023 18:53;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012913341-001;18/03/2023 20:24;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012913341-001;18/03/2023 20:24;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012914621-001;18/03/2023 21:35;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-012914621-001;18/03/2023 21:35;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012921454-001;18/03/2023 21:57;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012921454-001;18/03/2023 21:57;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012931579-001;18/03/2023 23:28;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012931882-001;18/03/2023 22:53;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012931882-001;18/03/2023 22:53;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012958662-001;19/03/2023 03:24;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;ESTACIONADO    ;6;NÇO SE APLICA       
2023-012958662-001;19/03/2023 03:24;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;2;VIATURA PMMG        
2023-012958662-001;19/03/2023 03:24;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012961114-002;19/03/2023 05:18;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012961114-002;19/03/2023 05:18;2;3;PARTICULAR                    ;12;CAMIONETA                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012961534-001;19/03/2023 06:37;1;0;NAO INFORMADO                 ;1;BICICLETA                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012961534-001;19/03/2023 06:37;2;0;NAO INFORMADO                 ;1;BICICLETA                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012965558-001;19/03/2023 07:45;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-012965558-001;19/03/2023 07:45;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;4;TERCEIROS           
2023-012976796-001;19/03/2023 10:20;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012976796-001;19/03/2023 10:20;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-012979683-001;19/03/2023 11:19;1;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012981773-001;19/03/2023 11:44;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012981773-001;19/03/2023 11:44;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012982254-001;19/03/2023 12:19;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-012982254-001;19/03/2023 12:19;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-012984604-001;19/03/2023 12:09;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015342306-001;02/04/2023 12:53;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015342306-001;02/04/2023 12:53;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015345156-001;02/04/2023 12:27;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-015345156-001;02/04/2023 12:27;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015349063-001;02/04/2023 14:11;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-015355528-001;31/03/2023 18:45;3;3;PARTICULAR                    ;4;MOTOCICLETA                   ;2;PARADO         ;1;VEICULO ENVOLVIDO   
2023-015355528-001;31/03/2023 18:45;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÇO SE APLICA       
2023-015355528-001;31/03/2023 18:45;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015355584-001;02/04/2023 14:38;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-015355584-001;02/04/2023 14:38;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;3;ESTACIONADO    ;6;NÇO SE APLICA       
2023-015356093-001;02/04/2023 15:18;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015356093-001;02/04/2023 15:18;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-015365787-001;02/04/2023 13:58;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-015365787-001;02/04/2023 13:58;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015371678-001;27/03/2023 18:20;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-015372174-001;02/04/2023 15:57;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-015372174-001;02/04/2023 15:57;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015374656-001;01/04/2023 17:30;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-015374671-001;31/03/2023 23:30;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015374671-001;31/03/2023 23:30;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;4;TERCEIROS           
2023-015378996-001;02/04/2023 17:40;1;4;ALUGUEL                       ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÇO INFORMADO       
2023-015378996-001;02/04/2023 17:40;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015384623-001;02/04/2023 17:59;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015384623-001;02/04/2023 17:59;2;0;NAO INFORMADO                 ;1;BICICLETA                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-015399885-001;31/03/2023 18:00;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015399885-001;31/03/2023 18:00;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-015400461-001;02/04/2023 19:15;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015400461-001;02/04/2023 19:15;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015400461-001;02/04/2023 19:15;3;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015401319-001;02/04/2023 19:29;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-015401319-001;02/04/2023 19:29;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015407071-001;02/04/2023 20:51;1;3;PARTICULAR                    ;26;CAMINHONETE                   ;2;PARADO         ;6;NÇO SE APLICA       
2023-015407071-001;02/04/2023 20:51;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2023-015416189-001;02/04/2023 20:50;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015416189-001;02/04/2023 20:50;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-015423087-004;02/04/2023 22:39;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-015425108-001;02/04/2023 22:14;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015426600-001;02/04/2023 22:46;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2023-015431932-001;02/04/2023 22:41;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÇO SE APLICA       
2023-015431932-001;02/04/2023 22:41;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
